6.302083333333333703e-01
5.468750000000000000e-01
4.843750000000000000e-01
5.520833333333333703e-01
5.156250000000000000e-01
5.364583333333333703e-01
5.052083333333333703e-01
5.520833333333333703e-01
5.781250000000000000e-01
5.677083333333333703e-01
5.729166666666666297e-01
5.572916666666666297e-01
5.364583333333333703e-01
6.354166666666666297e-01
5.260416666666666297e-01
5.625000000000000000e-01
4.743589743589743390e-01
5.448717948717948234e-01
5.256410256410256610e-01
